,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name
685,AS574816,XXXX,C03,M,2016-04-01 00:00:00,,CA1,0,2_야간,6000,2_일반
686,PL682733,XXXX,C03,F,2016-04-01 00:00:00,,CA1,0,2_야간,6000,2_일반
687,AS896608,XXXXX,C02,F,2016-04-01 00:00:00,,CA1,0,1_주간,7500,2_일반
688,HD074404,XXXXX,C01,F,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
689,HI754520,XXXXX,C01,F,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
690,HD984626,XXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
691,PL407755,XXXXXX,C03,M,2016-04-01 00:00:00,,CA1,0,2_야간,6000,2_일반
692,PL998358,XX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
693,GD099906,XXXXX,C02,F,2016-04-01 00:00:00,,CA1,0,1_주간,7500,2_일반
694,PL495290,XXXXX,C03,M,2016-04-01 00:00:00,,CA1,0,2_야간,6000,2_일반
695,IK037674,XX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
696,HD019297,XXXX,C01,F,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
697,HI959268,XXXX,C02,M,2016-04-01 00:00:00,,CA1,0,1_주간,7500,2_일반
698,PL966722,XXXX,C02,F,2016-04-01 00:00:00,,CA1,0,1_주간,7500,2_일반
699,PL502982,XXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
700,IK584998,XXXXX,C01,F,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
701,HI450069,XXXXXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
702,AS534058,XXXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
703,HI764799,XXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
704,OA046054,XXXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
705,AS581751,XX,C02,F,2016-04-01 00:00:00,,CA1,0,1_주간,7500,2_일반
706,HD721014,XXXXXX,C02,M,2016-04-01 00:00:00,,CA1,0,1_주간,7500,2_일반
707,HI683278,XXXXX,C01,M,2016-04-01 00:00:00,,CA1,0,0_종일,10500,2_일반
708,TS511179,XXXXXX,C01,F,2016-05-01 00:00:00,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반
709,OA814667,XXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
710,OA642994,XXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
711,TS753554,XXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
712,TS220587,XXXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
713,TS268882,XXXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
714,OA967616,XXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
715,GD537233,XXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
716,OA694885,XXXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
717,OA369571,XXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
718,PL459045,XXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
719,IK571566,XXXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
720,HI559946,XXXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
721,OA113186,XXXX,C03,F,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
722,PL471336,XXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
723,AS273414,XXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
724,AS036678,XXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
725,OA940460,XX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
726,GD387236,XXXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
727,HI387953,XXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
728,IK953897,XXXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
729,TS443736,XXXX,C02,M,2016-05-01 00:00:00,2018-04-30 00:00:00,CA1,1,1_주간,7500,2_일반
730,HD542886,XX,C01,M,2016-05-01 00:00:00,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반
731,IK614204,XXXXXX,C03,F,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
732,GD350549,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
733,HD327348,XXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
734,OA836088,XXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
735,IK446361,XXXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
736,HD491284,XXXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
737,AS994696,XXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
738,HD206448,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
739,PL181118,XXXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
740,TS735605,XXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
741,AS374280,XXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
742,HD777083,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
743,HD864300,XXXXX,C03,F,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
744,HI352145,XXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
745,PL198544,XXXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
746,IK874524,XXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
747,PL888478,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
748,GD639016,XXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
749,IK732196,XXXXX,C02,F,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
750,HD671982,XXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
751,GD069878,XX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
752,PL023264,XXXX,C02,M,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
753,IK552505,XXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
754,PL147603,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
755,HI363056,XX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
756,PL136393,XX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
757,HD351414,XXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
758,AS453157,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
759,HI188968,XX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
760,TS181580,XXX,C01,F,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
761,HI142388,XXX,C02,M,2016-05-01 00:00:00,,CA1,0,1_주간,7500,2_일반
762,IK733404,XXXX,C03,M,2016-05-01 00:00:00,,CA1,0,2_야간,6000,2_일반
763,AS218636,XXXXXX,C01,M,2016-05-01 00:00:00,,CA1,0,0_종일,10500,2_일반
764,PL941345,XXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
765,GD951332,XXXXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
766,AS840069,XXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
767,AS460177,XXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
768,HD030810,XX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
769,TS999079,XXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
770,HD597545,XXXXX,C03,F,2016-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반
771,TS250786,XXXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
772,AS256239,XX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
773,AS761330,XXXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
774,GD972640,XXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
775,AS622023,XXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
776,IK581952,XXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
777,HI048967,XXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
778,OA470195,XXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
779,PL966052,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
780,PL001979,XXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
781,OA736386,XXXXX,C02,M,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
782,IK010592,XXXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
783,GD635322,XXXXXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
784,GD479069,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
785,HI749296,XXXXX,C01,M,2016-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반
786,OA020996,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
787,HI949100,XXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
788,HD935075,XXXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
789,HD333962,XXXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
790,HD096925,XXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
791,OA637232,XX,C02,M,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
792,HI934540,XXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
793,HI405294,XXXXX,C02,M,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
794,OA985308,XXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
795,GD804357,XXXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
796,GD809807,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
797,HI494466,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
798,IK828809,XXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
799,HD573624,XXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
800,HD000022,XXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
801,HI636994,XXXXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
802,GD943344,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
803,PL695674,XXXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
804,PL980001,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
805,HI604733,XXXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
806,HD305029,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
807,HI227285,XXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
808,OA240963,XXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
809,AS772036,XX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
810,HD982676,XXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
811,PL339883,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
812,HI911254,XXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
813,OA007936,XXXXX,C01,M,2016-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반
814,GD947493,XXXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
815,OA602580,XX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
816,HD476406,XXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
817,HI162012,XXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
818,TS184897,XXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
819,AS779956,XXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
820,PL861287,XX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
821,HD327582,XX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
822,OA132029,XXXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
823,GD194770,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
824,OA701687,XXXX,C02,F,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
825,IK028579,XXXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
826,OA574788,XXXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
827,IK258132,XXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
828,IK593766,XXX,C01,F,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
829,TS830686,XXXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
830,HI142296,XXXXXX,C03,F,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
831,TS130392,XXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
832,OA401352,XXXX,C02,M,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
833,OA816679,XXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
834,AS171842,XXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
835,PL817078,XXXXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
836,TS477224,XXXXX,C01,M,2016-06-01 00:00:00,,CA1,0,0_종일,10500,2_일반
837,AS842977,XXXXX,C02,F,2016-06-01 00:00:00,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반
838,PL399207,XXXX,C02,M,2016-06-01 00:00:00,,CA1,0,1_주간,7500,2_일반
839,HI360754,XXX,C03,M,2016-06-01 00:00:00,,CA1,0,2_야간,6000,2_일반
840,IK123390,XXXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
841,HI880150,XXXXX,C03,F,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
842,HD528660,XXXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
843,HD068817,XXXX,C03,F,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
844,TS134180,XXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
845,IK732316,XXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
846,TS915632,XXXXX,C02,F,2016-07-01 00:00:00,2018-04-30 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인
847,HD805772,XXXX,C02,F,2016-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인
848,HD457136,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
849,TS098760,XXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
850,HD020326,XX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
851,TS189978,XXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
852,HI047229,XXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
853,OA735216,XXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
854,HD961587,XX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
855,AS453778,XXXXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
856,OA290803,XXXXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
857,IK942599,XXXXX,C02,F,2016-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,1_주간,7500,0_입회비반액할인
858,HD410257,XX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
859,IK540492,XXXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
860,HI466749,XXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
861,HI481405,XXXXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
862,GD710390,XXXXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
863,PL302409,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
864,AS248948,XXXX,C03,F,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
865,GD049091,XXX,C03,F,2016-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,2_야간,6000,0_입회비반액할인
866,OA322328,XXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
867,OA162065,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
868,HD006808,XXXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
869,TS413667,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
870,AS642796,XXXXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
871,AS436928,XXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
872,AS339451,XXXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
873,OA822905,XXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
874,AS662863,XXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
875,GD428351,XXXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
876,TS488636,XXXX,C03,F,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
877,HI292376,XX,C01,F,2016-07-01 00:00:00,2018-04-30 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인
878,IK179300,XX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
879,TS952924,XXXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
880,HI861442,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
881,AS936602,XXXX,C02,M,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
882,AS399435,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
883,IK572153,XXXXX,C01,F,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
884,TS509743,XXXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
885,TS294275,XXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
886,TS311640,XXX,C01,F,2016-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인
887,GD373372,XXXX,C03,F,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
888,HD101792,XX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
889,HD070115,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
890,IK809167,XXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
891,HD056820,XXXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
892,HI162853,XXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
893,AS998566,XXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
894,PL741960,XXXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
895,HD647688,XXXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
896,TS324893,XX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
897,HD333063,XXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
898,HI573797,XXX,C03,M,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
899,HI821087,XXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
900,HD896542,XXXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
901,PL396593,XX,C01,M,2016-07-01 00:00:00,2018-05-31 00:00:00,CA2,1,0_종일,10500,0_입회비반액할인
902,PL214920,XXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
903,OA704361,XXXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
904,IK461350,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
905,IK791659,XX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
906,TS870228,XXXX,C02,F,2016-07-01 00:00:00,,CA2,0,1_주간,7500,0_입회비반액할인
907,OA294469,XXX,C01,M,2016-07-01 00:00:00,,CA2,0,0_종일,10500,0_입회비반액할인
908,HI265189,XXXX,C03,F,2016-07-01 00:00:00,,CA2,0,2_야간,6000,0_입회비반액할인
909,HI918101,XXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
910,OA558072,XXXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
911,GD598089,XXXX,C03,F,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
912,TS963437,XXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
913,AS057808,XXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
914,OA982505,XX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
915,IK676041,XXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
916,AS756169,XXXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
917,OA281070,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
918,PL085479,XXXXX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
919,OA510981,XXXXXX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
920,PL089782,XXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
921,IK938859,XXXXXX,C01,M,2016-08-01 00:00:00,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반
922,PL712561,XXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
923,AS656522,XX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
924,IK061114,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
925,AS734767,XXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
926,PL505013,XXXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
927,HD619719,XXX,C03,F,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
928,PL368003,XXXXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
929,HI866646,XXX,C02,M,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
930,PL201071,XXXXXX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
931,AS888896,XXXX,C01,F,2016-08-01 00:00:00,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반
932,IK306874,XXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
933,PL150080,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
934,OA309947,XXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
935,IK897447,XX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
936,HI543206,XXXXXX,C01,F,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
937,OA406392,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
938,AS800531,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
939,HI233749,XXXX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
940,IK657837,XX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
941,PL801504,XXXX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
942,TS063530,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
943,GD975752,XXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
944,PL701153,XXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
945,OA467560,XXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
946,IK904385,XXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
947,IK109332,XXXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
948,HI245631,XXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,2_야간,6000,2_일반
949,TS643036,XXXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
950,HI811171,XXXXX,C02,F,2016-08-01 00:00:00,,CA1,0,1_주간,7500,2_일반
951,IK661109,XX,C01,M,2016-08-01 00:00:00,,CA1,0,0_종일,10500,2_일반
